"Customer_ID","Product_Rank","Product_Provider","Product_Name","Product_Value","Sold","Sale_Source"
"1,641,349",6,Provider B,Product 1412,333.86,0,""
"1,641,349",7,Provider A,Product 84,848.327,0,""
"1,641,401",1,Provider A,Product 56,159.604,0,""
"1,641,401",2,Provider A,Product 552,116.325,0,""
"1,641,401",3,Provider A,Product 68,305.322,0,""
"1,641,401",4,Provider A,Product 60,572.861,0,""
"1,641,401",5,Provider A,Product 88,373.638,0,""
"1,641,401",6,Provider A,Product 84,87.4615,0,""
"1,641,401",7,Provider B,Product 1412,169.533,0,""
"1,641,496",1,Provider A,Product 68,613.263,0,""
"1,641,496",2,Provider A,Product 64,10.7026,0,""
"1,641,496",3,Provider A,Product 56,225.083,0,""
"1,641,496",4,Provider A,Product 552,183.921,0,""
"1,641,496",5,Provider A,Product 76,686.793,0,""
"1,641,496",6,Provider A,Product 60,731.802,0,""
"1,641,496",7,Provider A,Product 88,712.222,0,""
"1,641,496",8,Provider A,Product 84,615.4,0,""
"1,641,496",9,Provider B,Product 1412,"1,393.22",0,""
"1,641,806",1,Provider A,Product 3160,176.665,0,""
"1,641,806",2,Provider A,Product 64,943.682,0,""
"1,641,806",3,Provider A,Product 56,947.924,0,""
"1,641,806",4,Provider A,Product 552,"1,086.94",0,""
"1,641,806",5,Provider A,Product 76,839.99,0,""
"1,641,806",6,Provider A,Product 84,884.888,0,""
"1,641,806",7,Provider B,Product 1412,942.479,0,""
"1,641,806",8,Provider B,Product 3164,816.981,0,""
"1,641,827",1,Provider A,Product 56,290.538,0,""
"1,641,827",2,Provider A,Product 552,116.021,0,""
"1,641,827",3,Provider A,Product 60,259.614,0,""
"1,641,827",4,Provider A,Product 88,286.166,0,""
"1,641,827",5,Provider A,Product 68,272.284,0,""
"1,641,827",6,Provider A,Product 84,420.272,0,""
"1,641,827",7,Provider B,Product 1412,14.5814,0,""
"1,641,827",8,Provider A,Product 84,165.806,0,""
"1,641,827",9,Provider B,Product 1412,436.797,0,""
"1,641,827",10,Provider A,Product 0,"4,581.06",0,""
"1,641,827",11,Provider B,Product 1412,357.045,0,""
"1,641,827",12,Provider A,Product 0,572.599,0,""
"1,642,204",1,Provider A,Product 3292,187.569,0,""
"1,642,204",2,Provider A,Product 552,207.086,0,""
"1,642,204",3,Provider B,Product 3532,339.931,0,""
"1,642,204",4,Provider B,Product 1412,275.763,0,""
"1,642,204",5,Provider B,Product 3164,249.691,0,""
"1,642,321",1,Provider A,Product 64,337.379,0,""
"1,642,321",2,Provider A,Product 56,182.854,0,""
"1,642,321",3,Provider A,Product 552,3.11825,1,"online"
"1,642,321",4,Provider A,Product 76,81.7966,0,""
"1,642,321",5,Provider A,Product 68,22.2924,0,""
"1,642,321",6,Provider A,Product 60,366.653,0,""
"1,642,321",7,Provider A,Product 88,74.9994,0,""
"1,642,321",8,Provider A,Product 84,16.8475,0,""
"1,642,321",9,Provider B,Product 1412,478.706,0,""
"1,642,478",1,Provider A,Product 3160,336.732,0,""
"1,642,478",2,Provider A,Product 3292,3.88876,0,""
"1,642,478",3,Provider A,Product 56,128.047,0,""
"1,642,478",4,Provider A,Product 552,255.008,0,""
"1,642,478",5,Provider A,Product 84,291.751,0,""
"1,642,478",6,Provider B,Product 3532,107.758,0,""
"1,642,478",7,Provider B,Product 1412,0.12242,0,""
"1,642,478",8,Provider B,Product 3164,103.175,0,""
"1,642,723",1,Provider A,Product 3160,116.722,0,""
"1,642,723",2,Provider A,Product 64,377.149,0,""
"1,642,723",3,Provider A,Product 56,101.562,0,""
"1,642,723",4,Provider A,Product 552,227.473,0,""
"1,642,723",5,Provider A,Product 76,276.197,0,""
"1,642,723",6,Provider B,Product 1412,325.478,0,""
"1,642,723",7,Provider A,Product 84,328.518,0,""
"1,642,723",8,Provider B,Product 3164,604.574,0,""
"1,642,801",1,Provider A,Product 64,75.7339,0,""
"1,642,801",2,Provider A,Product 56,267.655,0,""
"1,642,801",3,Provider A,Product 552,192.934,0,""
"1,642,801",4,Provider A,Product 76,322.431,0,""
"1,642,801",5,Provider A,Product 84,261.882,0,""
"1,642,801",6,Provider B,Product 1412,563.32,1,"callcentre"
"1,642,801",7,Provider B,Product 3164,185.54,0,""
"1,642,889",1,Provider A,Product 64,500.203,0,""
"1,642,889",2,Provider A,Product 56,46.0483,0,""
"1,642,889",3,Provider A,Product 552,427.79,0,""
"1,642,889",4,Provider A,Product 76,97.7551,0,""
"1,642,889",5,Provider A,Product 84,464.944,0,""
"1,643,271",1,Provider A,Product 3160,"1,189.29",0,""
"1,643,271",2,Provider A,Product 56,341.711,0,""
"1,643,271",3,Provider A,Product 552,701.688,0,""
"1,643,271",4,Provider A,Product 84,"1,701.45",0,""
"1,643,271",5,Provider B,Product 3164,"2,219.87",0,""
"1,643,271",6,Provider B,Product 1412,392.677,0,""
"1,643,358",1,Provider A,Product 3160,318.735,0,""
"1,643,358",2,Provider A,Product 56,613.072,1,"callcentre"
"1,643,358",3,Provider A,Product 552,645.527,0,""
"1,643,358",4,Provider A,Product 84,676.107,0,""
"1,643,358",5,Provider B,Product 3164,"2,036.3",0,""
"1,643,358",6,Provider B,Product 1412,877.837,0,""
"1,643,480",1,Provider A,Product 56,172.989,1,"callcentre"
"1,643,480",2,Provider A,Product 552,761.434,1,"callcentre"
"1,643,480",3,Provider A,Product 84,265.332,0,""
"1,643,480",4,Provider B,Product 1412,"1,356.82",0,""
"1,643,480",5,Provider B,Product 3164,71.4459,0,""
"1,643,480",6,Provider B,Product 3164,429.627,0,""
"1,643,713",1,Provider A,Product 3160,"1,036.4",0,""
"1,643,713",2,Provider A,Product 56,566.259,1,"callcentre"
"1,643,713",3,Provider A,Product 552,"1,950.03",0,""
"1,643,713",4,Provider A,Product 84,131.817,0,""
"1,643,713",5,Provider B,Product 3164,"1,647.06",0,""
"1,643,713",6,Provider B,Product 1412,"3,334.82",0,""
"1,643,841",1,Provider A,Product 3160,528.606,0,""
"1,643,841",2,Provider A,Product 80,326.609,0,""
"1,643,841",3,Provider A,Product 64,325.155,0,""
"1,643,841",4,Provider A,Product 56,48.0867,0,""
"1,643,841",5,Provider A,Product 552,411.328,0,""
"1,643,841",6,Provider A,Product 72,551.879,0,""
"1,643,841",7,Provider A,Product 76,659.926,0,""
"1,643,841",8,Provider A,Product 84,950.171,0,""
"1,643,916",1,Provider A,Product 3160,128.107,0,""
"1,643,916",2,Provider A,Product 64,223.751,1,"callcentre"
"1,643,916",3,Provider A,Product 56,68.221,0,""
"1,643,916",4,Provider A,Product 552,341.476,0,""
"1,643,916",5,Provider A,Product 76,219.555,0,""
"1,643,916",6,Provider A,Product 84,235.215,0,""
"1,643,916",7,Provider B,Product 1412,153.146,0,""
"1,643,916",8,Provider B,Product 3164,233.807,0,""
"1,644,304",1,Provider A,Product 3160,398.074,0,""
"1,644,304",2,Provider A,Product 56,120.206,0,""
"1,644,304",3,Provider A,Product 552,591.902,0,""
"1,644,304",4,Provider A,Product 84,167.778,0,""
"1,644,304",5,Provider B,Product 1412,106.117,0,""
"1,644,304",6,Provider B,Product 3164,446.124,0,""
"1,644,435",1,Provider B,Product 1412,532.618,0,""
"1,644,435",2,Provider A,Product 56,209.523,0,""
"1,644,435",3,Provider A,Product 552,391.976,0,""
"1,644,435",4,Provider A,Product 68,447.842,0,""
"1,644,435",5,Provider A,Product 60,232.716,0,""
"1,644,435",6,Provider A,Product 88,28.3075,0,""
"1,644,435",7,Provider A,Product 84,232.813,0,""
"1,644,435",8,Provider A,Product 0,"3,839.52",0,""
"1,644,554",1,Provider A,Product 3160,120.199,0,""
"1,644,554",2,Provider A,Product 56,93.4463,0,""
"1,644,554",3,Provider A,Product 552,345.565,0,""
"1,644,554",4,Provider A,Product 84,357.8,0,""
"1,644,554",5,Provider B,Product 1412,471.39,0,""
"1,644,554",6,Provider B,Product 3164,131.243,0,""
"1,644,616",1,Provider A,Product 3160,340.401,0,""
"1,644,616",2,Provider A,Product 64,644.964,1,"callcentre"
"1,644,616",3,Provider A,Product 56,948.692,1,"callcentre"
"1,644,616",4,Provider A,Product 552,547.991,0,""
"1,644,616",5,Provider A,Product 76,"1,089.78",0,""
"1,644,616",6,Provider A,Product 84,"1,662.23",0,""
"1,644,813",1,Provider A,Product 80,290.613,0,""
"1,644,813",2,Provider A,Product 64,12.8622,0,""
"1,644,813",3,Provider A,Product 56,195.744,0,""
"1,644,813",4,Provider A,Product 552,242.448,0,""
"1,644,813",5,Provider A,Product 72,108.272,0,""
"1,644,813",6,Provider A,Product 76,143.36,0,""
"1,644,813",7,Provider A,Product 60,311.501,0,""
"1,644,813",8,Provider A,Product 88,304.468,0,""
"1,644,813",9,Provider A,Product 68,25.2338,0,""
"1,644,813",10,Provider A,Product 84,181.468,0,""
"1,644,813",11,Provider B,Product 1412,119.91,0,""
"1,645,465",1,Provider A,Product 3160,374.541,1,"callcentre"
"1,645,465",2,Provider A,Product 64,28.0338,1,"callcentre"
"1,645,465",3,Provider A,Product 56,453.254,0,""
"1,645,465",4,Provider A,Product 552,391.509,0,""
"1,645,465",5,Provider A,Product 76,603.928,0,""
"1,645,465",6,Provider A,Product 84,479.92,0,""
"1,645,465",7,Provider B,Product 3164,784.05,0,""
"1,645,465",8,Provider B,Product 3164,8.00821,0,""
"1,645,634",1,Provider B,Product 1412,183.95,0,""
"1,645,924",1,Provider A,Product 3160,391.366,0,""
"1,645,924",2,Provider A,Product 64,617.175,0,""
"1,645,924",3,Provider A,Product 56,681.375,0,""
"1,645,924",4,Provider A,Product 552,465.157,0,""
"1,645,924",5,Provider A,Product 76,553.182,0,""
"1,645,924",6,Provider A,Product 84,175.568,0,""
"1,645,924",7,Provider B,Product 1412,532.399,0,""
"1,645,924",8,Provider B,Product 3164,819.53,0,""
"1,646,204",1,Provider A,Product 3160,355.4,0,""
"1,646,204",2,Provider A,Product 64,216.901,1,"callcentre"
"1,646,204",3,Provider A,Product 56,8.52777,0,""
"1,646,204",4,Provider A,Product 552,141.128,0,""
"1,646,204",5,Provider A,Product 76,254.335,0,""
"1,646,204",6,Provider A,Product 84,598.408,0,""
"1,646,204",7,Provider B,Product 1412,348.215,0,""
"1,646,204",8,Provider B,Product 3164,735.72,0,""
"1,646,246",1,Provider B,Product 1412,213.852,0,""
"1,646,255",1,Provider A,Product 3160,314.053,0,""
"1,646,255",2,Provider A,Product 64,662.498,0,""
"1,646,255",3,Provider A,Product 56,272.558,0,""
"1,646,255",4,Provider A,Product 552,666.479,0,""
"1,646,255",5,Provider A,Product 76,355.99,0,""
"1,646,255",6,Provider A,Product 84,198.414,0,""
"1,646,255",7,Provider B,Product 1412,"1,204.96",0,""
"1,646,255",8,Provider B,Product 3164,340.936,0,""
"1,646,664",1,Provider A,Product 3160,340.291,1,"callcentre"
"1,646,664",2,Provider A,Product 56,407.174,0,""
"1,646,664",3,Provider A,Product 552,317.201,0,""
"1,646,664",4,Provider A,Product 84,329.211,0,""
"1,646,664",5,Provider B,Product 1412,409.579,0,""
"1,646,664",6,Provider B,Product 3164,"1,182.11",0,""
"1,646,735",1,Provider A,Product 3160,317.404,0,""
"1,646,735",2,Provider A,Product 56,"1,435.42",0,""
"1,646,735",3,Provider A,Product 552,908.916,1,"callcentre"
"1,646,735",4,Provider A,Product 84,"1,050.16",0,""
"1,646,735",5,Provider B,Product 3164,"1,689.17",0,""
"1,646,735",6,Provider B,Product 1412,"1,993.31",0,""
"1,646,764",1,Provider A,Product 64,313.505,0,""
"1,646,764",2,Provider A,Product 56,86.2835,0,""
"1,646,764",3,Provider A,Product 552,10.5863,1,"online"
"1,646,764",4,Provider A,Product 76,342.923,0,""
"1,646,764",5,Provider A,Product 60,160.302,0,""
"1,646,764",6,Provider A,Product 88,275.997,0,""
"1,646,764",7,Provider A,Product 68,383.824,0,""
"1,646,764",8,Provider A,Product 84,66.8529,0,""
"1,646,764",9,Provider B,Product 1412,436.054,0,""
"1,646,986",1,Provider A,Product 3292,144.221,0,""
"1,646,986",2,Provider A,Product 552,477.048,0,""
"1,646,986",3,Provider B,Product 3532,837.503,0,""
"1,646,986",4,Provider B,Product 1412,"1,290.45",0,""
"1,646,986",5,Provider B,Product 3164,199.547,0,""
"1,646,986",6,Provider B,Product 1412,495.034,0,""
"1,646,986",7,Provider B,Product 3164,575.725,0,""
"1,646,999",1,Provider A,Product 3160,484.091,0,""
"1,646,999",2,Provider B,Product 1412,135.675,0,""
"1,646,999",3,Provider A,Product 64,50.1055,0,""
"1,646,999",4,Provider A,Product 56,244.505,0,""
"1,646,999",5,Provider A,Product 552,225.315,0,""
"1,646,999",6,Provider A,Product 76,439.166,0,""
"1,646,999",7,Provider B,Product 3164,217.724,0,""
"1,646,999",8,Provider A,Product 84,629.056,0,""
"1,647,010",1,Provider A,Product 3160,400.52,0,""
"1,647,010",2,Provider A,Product 64,285.499,0,""
"1,647,010",3,Provider A,Product 56,180.467,0,""
"1,647,010",4,Provider A,Product 552,369.797,0,""
"1,647,010",5,Provider A,Product 76,258.021,0,""
"1,647,010",6,Provider A,Product 84,322.786,0,""
"1,647,010",7,Provider B,Product 1412,712.386,0,""
"1,647,010",8,Provider B,Product 3164,649.014,0,""
"1,647,270",1,Provider A,Product 3292,412.666,0,""
"1,647,270",2,Provider A,Product 3160,405.508,1,"callcentre"
"1,647,270",3,Provider A,Product 56,295.384,0,""
"1,647,270",4,Provider A,Product 552,333.251,0,""
"1,647,270",5,Provider A,Product 84,396.381,0,""
"1,647,270",6,Provider B,Product 3532,829.645,0,""
"1,647,270",7,Provider B,Product 1412,243.97,0,""
"1,647,270",8,Provider B,Product 3164,985.21,0,""
"1,647,712",1,Provider A,Product 3160,488.371,0,""
"1,647,712",2,Provider A,Product 80,42.7637,0,""
"1,647,712",3,Provider A,Product 64,165.296,0,""
"1,647,712",4,Provider A,Product 56,67.9889,0,""
"1,647,712",5,Provider B,Product 1412,378.373,0,""
"1,647,712",6,Provider A,Product 552,163.166,0,""
"1,647,712",7,Provider A,Product 72,64.9861,0,""
"1,647,712",8,Provider A,Product 76,477.17,0,""
"1,647,712",9,Provider A,Product 84,490.905,0,""
"1,647,712",10,Provider B,Product 3164,347.349,0,""
"1,647,747",1,Provider A,Product 3160,207.97,0,""
"1,647,747",2,Provider A,Product 3292,203.706,0,""
"1,647,747",3,Provider A,Product 56,131.722,0,""
"1,647,747",4,Provider A,Product 552,328.939,0,""
"1,647,747",5,Provider A,Product 84,364.727,0,""
"1,647,747",6,Provider B,Product 1412,369.201,0,""
"1,647,747",7,Provider B,Product 3164,106.709,0,""
"1,647,847",1,Provider A,Product 64,655.566,0,""
"1,647,847",2,Provider A,Product 56,541.369,0,""
"1,647,847",3,Provider A,Product 68,425.225,0,""
"1,647,847",4,Provider A,Product 552,101.785,0,""
"1,647,847",5,Provider A,Product 76,307.561,0,""
"1,647,847",6,Provider A,Product 60,562.938,0,""
"1,647,847",7,Provider A,Product 88,698.476,0,""
"1,647,847",8,Provider A,Product 84,426.896,0,""
"1,647,847",9,Provider B,Product 1412,"1,208.4",0,""
"1,647,847",10,Provider A,Product 0,291.03,0,""
"1,648,794",1,Provider A,Product 3160,370.833,0,""
"1,648,794",2,Provider A,Product 64,722.941,1,"callcentre"
"1,648,794",3,Provider A,Product 56,718.76,0,""
"1,648,794",4,Provider A,Product 552,829.193,0,""
"1,648,794",5,Provider A,Product 76,722.868,0,""
"1,648,794",6,Provider A,Product 84,358.883,0,""
"1,648,794",7,Provider B,Product 1412,691.659,0,""
"1,648,794",8,Provider B,Product 3164,122.065,0,""
"1,649,083",1,Provider A,Product 64,179.94,0,""
"1,649,083",2,Provider A,Product 56,409.473,0,""
"1,649,083",3,Provider A,Product 68,362.655,0,""
"1,649,083",4,Provider A,Product 552,381.907,0,""
"1,649,083",5,Provider A,Product 76,345.273,0,""
"1,649,083",6,Provider A,Product 60,55.1701,0,""
"1,649,083",7,Provider A,Product 88,231.016,0,""
"1,649,083",8,Provider A,Product 84,95.5594,0,""
"1,649,083",9,Provider B,Product 1412,181.089,0,""
"1,649,249",1,Provider B,Product 3532,18.5686,0,""
"1,649,249",2,Provider A,Product 3160,166.265,0,""
"1,649,249",3,Provider A,Product 3292,300.196,0,""
"1,649,249",4,Provider B,Product 1412,254.823,0,""
"1,649,249",5,Provider A,Product 64,365.886,0,""
"1,649,249",6,Provider A,Product 56,105.867,0,""
"1,649,249",7,Provider A,Product 552,137.557,0,""
"1,649,249",8,Provider A,Product 76,214.187,0,""
"1,649,249",9,Provider A,Product 84,338.546,0,""
"1,649,249",10,Provider B,Product 3164,116.113,0,""
"1,649,321",1,Provider A,Product 3160,577.157,0,""
"1,649,321",2,Provider A,Product 64,816.267,1,"callcentre"
"1,649,321",3,Provider A,Product 56,643.495,0,""
"1,649,321",4,Provider A,Product 552,404.756,0,""
"1,649,321",5,Provider A,Product 76,6.87144,0,""
"1,649,321",6,Provider A,Product 84,"1,161.64",0,""
"1,649,321",7,Provider B,Product 3164,"1,316.13",0,""
"1,649,321",8,Provider B,Product 1412,"1,699.14",0,""
"1,649,467",1,Provider B,Product 1412,523.304,0,""
"1,649,467",2,Provider A,Product 3160,703.67,0,""
"1,649,467",3,Provider A,Product 56,876.06,0,""
"1,649,467",4,Provider B,Product 3164,518.09,0,""
"1,649,467",5,Provider A,Product 552,822.444,0,""
"1,649,467",6,Provider A,Product 84,135.662,0,""
"1,649,521",1,Provider A,Product 3160,567.85,0,""
"1,649,521",2,Provider A,Product 56,"1,054.73",1,"callcentre"
"1,649,521",3,Provider A,Product 552,499.648,0,""
"1,649,521",4,Provider A,Product 84,290.881,0,""
"1,649,521",5,Provider B,Product 1412,"1,490.1",0,""
"1,649,535",1,Provider B,Product 1412,602.337,1,"online"
"1,649,535",2,Provider A,Product 64,48.6055,0,""
"1,649,535",3,Provider A,Product 56,793.382,1,"callcentre"
"1,649,535",4,Provider A,Product 552,628.365,0,""
"1,649,535",5,Provider A,Product 68,304.879,0,""
"1,649,535",6,Provider A,Product 76,994.657,0,""
"1,649,535",7,Provider A,Product 60,"1,023.29",0,""
"1,649,535",8,Provider A,Product 88,270.035,0,""
"1,649,535",9,Provider A,Product 84,197.543,0,""
"1,649,796",1,Provider A,Product 64,226.306,0,""
"1,649,796",2,Provider A,Product 56,348.971,1,"callcentre"
"1,649,796",3,Provider A,Product 552,373.322,0,""
"1,649,796",4,Provider A,Product 76,189.054,0,""
"1,649,796",5,Provider A,Product 60,210.56,0,""
"1,649,796",6,Provider A,Product 88,366.873,0,""
"1,649,796",7,Provider A,Product 68,411.583,0,""
"1,649,796",8,Provider A,Product 84,70.0681,0,""
"1,649,796",9,Provider B,Product 1412,216.389,0,""
"1,649,835",1,Provider A,Product 3160,52.2138,0,""
"1,649,835",2,Provider B,Product 1412,938.129,0,""
"1,649,835",3,Provider B,Product 3164,18.6081,0,""
"1,649,835",4,Provider A,Product 56,"1,257.31",0,""
"1,649,835",5,Provider A,Product 552,"1,218.71",0,""
"1,649,835",6,Provider A,Product 84,349.36,0,""
"1,649,956",1,Provider A,Product 3160,"2,286.6",0,""
"1,649,956",2,Provider A,Product 64,"1,164.09",0,""
"1,649,956",3,Provider A,Product 56,"1,975.47",0,""
"1,649,956",4,Provider A,Product 552,610.322,0,""
"1,649,956",5,Provider A,Product 76,6.38167,0,""
"1,649,956",6,Provider A,Product 84,"1,395.8",0,""
"1,650,374",1,Provider A,Product 3160,76.409,0,""
"1,650,374",2,Provider A,Product 56,81.5068,0,""
"1,650,374",3,Provider A,Product 552,43.8236,0,""
"1,650,374",4,Provider A,Product 84,460.128,0,""
"1,650,374",5,Provider B,Product 1412,414.513,0,""
"1,650,500",1,Provider B,Product 3532,136.608,0,""
"1,650,500",2,Provider B,Product 1412,402.379,0,""
"1,650,500",3,Provider A,Product 3160,409.735,0,""
"1,650,500",4,Provider A,Product 3292,96.5479,0,""
"1,650,500",5,Provider A,Product 64,297.779,0,""
"1,650,500",6,Provider A,Product 56,361.339,0,""
"1,650,500",7,Provider A,Product 552,189.54,0,""
"1,650,500",8,Provider A,Product 76,22.3879,0,""
"1,650,500",9,Provider B,Product 3164,577.237,0,""
"1,650,500",10,Provider A,Product 84,255.519,0,""
"1,650,844",1,Provider A,Product 64,89.7629,0,""
"1,650,844",2,Provider A,Product 3160,478.684,0,""
"1,650,844",3,Provider A,Product 56,167.657,0,""
"1,650,844",4,Provider A,Product 552,89.9742,0,""
"1,650,844",5,Provider A,Product 76,203.183,0,""
"1,650,844",6,Provider A,Product 84,166.007,0,""
"1,650,844",7,Provider B,Product 1412,599.224,0,""
"1,651,187",1,Provider A,Product 3160,152.408,0,""
"1,651,187",2,Provider A,Product 56,404.601,0,""
"1,651,187",3,Provider A,Product 552,284.183,0,""
"1,651,187",4,Provider A,Product 84,46.0569,0,""
"1,651,187",5,Provider B,Product 3164,275.323,0,""
"1,651,187",6,Provider B,Product 1412,13.528,0,""
"1,651,199",1,Provider A,Product 3160,479.193,0,""
"1,651,199",2,Provider A,Product 64,167.936,0,""
"1,651,199",3,Provider A,Product 56,430.693,0,""
"1,651,199",4,Provider A,Product 552,253.842,0,""
"1,651,199",5,Provider A,Product 76,783.54,0,""
"1,651,199",6,Provider A,Product 84,354.729,0,""
"1,651,199",7,Provider B,Product 1412,768.988,0,""
"1,651,199",8,Provider B,Product 3164,324.84,0,""
"1,651,415",1,Provider A,Product 3160,520.826,0,""
"1,651,415",2,Provider B,Product 1412,154.545,0,""
"1,651,415",3,Provider A,Product 64,704.1,0,""
"1,651,415",4,Provider A,Product 56,73.1951,0,""
"1,651,415",5,Provider A,Product 552,299.744,0,""
"1,651,415",6,Provider A,Product 76,693.254,0,""
"1,651,415",7,Provider B,Product 3164,837.058,0,""
"1,651,415",8,Provider A,Product 84,213.286,0,""
"1,651,695",1,Provider A,Product 3160,765.827,0,""
"1,651,695",2,Provider B,Product 3164,377.573,0,""
"1,651,695",3,Provider A,Product 56,18.6134,0,""
"1,651,695",4,Provider A,Product 552,810.018,0,""
"1,651,695",5,Provider A,Product 84,884.999,0,""
"1,651,695",6,Provider A,Product 76,913.836,0,""
"1,651,695",7,Provider A,Product 84,160.347,0,""
"1,651,696",1,Provider B,Product 3532,821.076,1,"online"
"1,651,696",2,Provider B,Product 3164,"1,400.82",0,""
"1,651,696",3,Provider B,Product 1412,695.202,1,"callcentre"
"1,651,696",4,Provider A,Product 552,313.42,0,""
"1,651,696",5,Provider A,Product 84,74.7479,0,""
"1,651,696",6,Provider B,Product 3532,318.018,0,""
"1,651,696",7,Provider B,Product 1412,595.45,0,""
"1,651,696",8,Provider B,Product 3164,14.1578,0,""
"1,651,872",1,Provider A,Product 3160,311.022,0,""
"1,651,872",2,Provider A,Product 64,480.812,0,""
"1,651,872",3,Provider A,Product 56,423.402,0,""
"1,651,872",4,Provider A,Product 552,61.0599,0,""
"1,651,872",5,Provider A,Product 76,114.052,0,""
"1,651,872",6,Provider A,Product 84,261.145,0,""
"1,651,872",7,Provider B,Product 3164,"2,298.83",0,""
"1,651,872",8,Provider B,Product 1412,"2,459.35",0,""
"1,652,054",1,Provider A,Product 3160,137.6,0,""
"1,652,054",2,Provider A,Product 64,489.389,0,""
"1,652,054",3,Provider A,Product 56,394.194,0,""
"1,652,054",4,Provider A,Product 552,102.117,0,""
"1,652,054",5,Provider A,Product 76,252.827,0,""
"1,652,054",6,Provider A,Product 84,440.42,0,""
"1,652,054",7,Provider B,Product 1412,424.998,0,""
"1,652,054",8,Provider B,Product 3164,69.5518,0,""
"1,652,069",1,Provider A,Product 3160,708.702,0,""
"1,652,069",2,Provider A,Product 64,725.813,0,""
"1,652,069",3,Provider A,Product 56,"1,067.8",0,""
"1,652,069",4,Provider A,Product 552,"1,023.6",0,""
"1,652,069",5,Provider A,Product 76,"1,424.59",0,""
"1,652,069",6,Provider A,Product 84,232.938,0,""
"1,652,069",7,Provider B,Product 3164,253.888,0,""
"1,652,069",8,Provider B,Product 1412,"1,683.7",0,""
"1,652,463",1,Provider A,Product 64,180.695,0,""
"1,652,463",2,Provider A,Product 56,259.417,1,"callcentre"
"1,652,463",3,Provider A,Product 552,110.477,0,""
"1,652,463",4,Provider A,Product 76,154.596,0,""
"1,652,463",5,Provider A,Product 84,86.7767,0,""
"1,652,463",6,Provider B,Product 1412,23.015,0,""
"1,652,598",1,Provider A,Product 3160,63.8023,0,""
"1,652,598",2,Provider A,Product 64,386.32,0,""
"1,652,598",3,Provider A,Product 56,423.642,0,""
"1,652,598",4,Provider A,Product 552,113.308,0,""
"1,652,598",5,Provider A,Product 76,299.411,0,""
"1,652,598",6,Provider B,Product 1412,412.868,0,""
"1,652,598",7,Provider A,Product 84,272.934,0,""
"1,652,598",8,Provider B,Product 3164,37.0306,0,""
"1,653,023",1,Provider A,Product 3160,218.373,0,""
"1,653,023",2,Provider A,Product 56,490.528,0,""
"1,653,023",3,Provider A,Product 552,144.311,0,""
"1,653,023",4,Provider A,Product 84,"1,017.56",0,""
"1,653,023",5,Provider B,Product 1412,"1,001.36",0,""
"1,653,099",1,Provider A,Product 56,35.0209,0,""
"1,653,099",2,Provider A,Product 552,195.537,0,""
"1,653,099",3,Provider A,Product 68,179.347,0,""
"1,653,099",4,Provider A,Product 60,211.892,0,""
"1,653,099",5,Provider A,Product 88,427.379,0,""
"1,653,099",6,Provider A,Product 84,304.577,0,""
"1,653,099",7,Provider B,Product 1412,311.405,0,""
"1,653,215",1,Provider A,Product 3160,283.646,0,""
"1,653,215",2,Provider A,Product 3292,553.664,0,""
"1,653,215",3,Provider A,Product 56,236.505,0,""
"1,653,215",4,Provider A,Product 552,166.981,0,""
"1,653,215",5,Provider A,Product 84,362.189,0,""
"1,653,215",6,Provider B,Product 1412,388.198,0,""
"1,653,215",7,Provider B,Product 3164,722.607,0,""
"1,653,313",1,Provider A,Product 64,450.949,0,""
"1,653,313",2,Provider A,Product 56,577.754,0,""
"1,653,313",3,Provider A,Product 552,288.045,0,""
"1,653,313",4,Provider A,Product 76,324.859,0,""
"1,653,313",5,Provider A,Product 68,183.986,0,""
"1,653,313",6,Provider A,Product 60,275.679,0,""
"1,653,313",7,Provider A,Product 88,634.061,0,""
"1,653,313",8,Provider A,Product 84,511.549,0,""
"1,653,313",9,Provider B,Product 1412,349.97,0,""
"1,653,313",10,Provider A,Product 0,"1,535.75",0,""
"1,653,362",1,Provider A,Product 3160,120.131,0,""
"1,653,362",2,Provider A,Product 3292,244.682,0,""
"1,653,362",3,Provider A,Product 56,299.749,0,""
"1,653,362",4,Provider A,Product 552,92.6091,0,""
"1,653,362",5,Provider B,Product 3532,231.063,0,""
"1,653,362",6,Provider B,Product 1412,445.472,0,""
"1,653,362",7,Provider A,Product 84,590.51,0,""
"1,653,362",8,Provider B,Product 3164,480.992,0,""
"1,653,393",1,Provider A,Product 64,140.025,0,""
"1,653,393",2,Provider A,Product 56,32.1271,0,""
"1,653,393",3,Provider A,Product 552,369.668,0,""
"1,653,393",4,Provider A,Product 76,67.8487,0,""
"1,653,393",5,Provider A,Product 84,315.214,0,""
"1,653,393",6,Provider B,Product 1412,281.909,0,""
"1,653,393",7,Provider B,Product 1412,90.6583,0,""
"1,653,791",1,Provider A,Product 3160,108.003,0,""
"1,653,791",2,Provider A,Product 3292,393.085,0,""
"1,653,791",3,Provider A,Product 56,29.6347,0,""
"1,653,791",4,Provider A,Product 552,629.271,0,""
"1,653,791",5,Provider A,Product 84,376.648,0,""
"1,653,791",6,Provider B,Product 1412,391.132,0,""
"1,653,791",7,Provider B,Product 3164,335.657,0,""
"1,653,858",1,Provider A,Product 64,443.932,0,""
"1,653,858",2,Provider A,Product 56,112.019,0,""
"1,653,858",3,Provider B,Product 1412,392.982,0,""
"1,653,858",4,Provider A,Product 68,989.451,0,""
